Date,Price,Open,High,Low,Vol.,Change %
11/2/2020,65888,63738,65888,63738,467.40K,3.37%
11/3/2020,65274,65888,65965,65043,393.71K,-0.93%
11/4/2020,65274,65274,65658,64736,503.59K,0.00%
11/5/2020,65274,65658,65658,65120,648.16K,0.00%
11/6/2020,65274,65351,65351,64506,412.35K,0.00%
11/9/2020,65658,65274,65888,65120,1.28M,0.59%
11/10/2020,65351,66119,67040,65351,1.93M,-0.47%
11/11/2020,65197,65658,66503,65197,1.32M,-0.24%
11/12/2020,66349,65811,66426,65735,517.23K,1.77%
11/13/2020,66733,66503,66733,66195,533.16K,0.58%
11/16/2020,65888,66963,67424,65274,1.60M,-1.27%
11/17/2020,67270,65888,67270,65658,699.57K,2.10%
11/18/2020,67270,67270,67347,66810,1.16M,0.00%
11/19/2020,69267,67347,69267,67117,3.30M,2.97%
11/20/2020,71033,69881,71033,69190,1.57M,2.55%
11/23/2020,70342,70726,70957,69881,827.91K,-0.97%
11/24/2020,70957,70649,70957,69728,1.27M,0.87%
11/25/2020,71801,71033,72339,70880,1.39M,1.19%
11/26/2020,72185,71801,72185,71110,891.09K,0.53%
11/27/2020,72569,72185,72569,71571,1.54M,0.53%
11/30/2020,71417,71955,72185,70265,1.85M,-1.59%
12/1/2020,70649,69651,71571,69651,1.48M,-1.08%
12/2/2020,71801,70649,71801,70265,952.80K,1.63%
12/3/2020,71801,71801,72108,70957,940.11K,0.00%
12/4/2020,69958,71571,71801,69958,1.10M,-2.57%
12/7/2020,71494,70189,71648,70189,1.21M,2.20%
12/8/2020,71494,71417,72108,70265,896.80K,0.00%
12/9/2020,74105,71878,74105,71571,1.53M,3.65%
12/10/2020,74643,74105,75027,74028,1.66M,0.73%
12/11/2020,74643,74643,74719,73644,990.42K,0.00%
12/14/2020,76716,74643,76716,73644,1.19M,2.78%
12/15/2020,75103,76025,76639,74105,1.83M,-2.10%
12/16/2020,76716,75641,76716,75103,945.13K,2.15%
12/17/2020,73721,75718,75718,72953,2.94M,-3.90%
12/18/2020,75948,73721,75948,73721,1.34M,3.02%
12/21/2020,76567,76567,76645,75329,889.41K,0.82%
12/22/2020,75793,75871,75948,75484,955.52K,-1.01%
12/23/2020,75484,75484,76258,75019,850.31K,-0.41%
12/24/2020,75329,75793,75793,74322,1.04M,-0.21%
12/25/2020,75561,75096,75561,74864,401.89K,0.31%
12/28/2020,75871,75871,76025,75329,1.07M,0.41%
12/29/2020,76800,75871,77264,75716,888.75K,1.22%
12/30/2020,75793,76800,77109,75484,650.13K,-1.31%
12/31/2020,75793,75793,76645,75096,468.47K,0.00%
1/4/2021,76645,75871,77264,75329,1.09M,1.12%
1/5/2021,76877,76645,77884,76645,943.22K,0.30%
1/6/2021,81290,77032,82219,76877,2.65M,5.74%
1/7/2021,82838,80516,84000,80516,1.13M,1.90%
1/8/2021,81135,83613,83613,80903,1.23M,-2.06%
1/11/2021,80903,80980,81832,80593,1.08M,-0.29%
1/12/2021,81755,81755,81755,80671,810.13K,1.05%
1/13/2021,81135,81755,82142,80516,1.36M,-0.76%
1/14/2021,80438,81290,81445,79974,1.06M,-0.86%
1/15/2021,79896,81135,81213,79355,1.40M,-0.67%
1/18/2021,79974,80129,81290,79742,1.35M,0.10%
1/19/2021,76645,79819,79974,74400,1.44M,-4.16%
1/20/2021,76722,76645,81987,75871,2.67M,0.10%
1/21/2021,79742,76722,79742,75871,1.64M,3.94%
1/22/2021,79742,79742,80516,78967,1.62M,0.00%
1/25/2021,79355,78271,79742,78271,926.25K,-0.49%
1/26/2021,78116,79355,79355,76645,1.24M,-1.56%
1/27/2021,75406,76722,77419,72696,2.00M,-3.47%
1/28/2021,70142,71226,72232,70142,1.54M,-6.98%
1/29/2021,72000,66193,75019,66193,1.73M,2.65%
2/1/2021,70529,74322,74322,70451,1.67M,-2.04%
2/2/2021,74709,71226,74864,71226,1.36M,5.93%
2/3/2021,76567,75793,76645,74787,1.86M,2.49%
2/4/2021,76567,76567,76645,72696,1.23M,0.00%
2/5/2021,77419,76567,77419,75793,1.15M,1.11%
2/8/2021,72851,76645,77264,72077,3.70M,-5.90%
2/9/2021,75251,75096,75406,72077,3.80M,3.29%
2/17/2021,77419,75484,77419,75484,1.35M,2.88%
2/18/2021,78967,76645,78967,75871,2.16M,2.00%
2/19/2021,78425,76800,78735,76722,2.36M,-0.69%
2/22/2021,77884,77806,78967,77651,1.77M,-0.69%
2/23/2021,77419,77419,78193,76800,1.84M,-0.60%
2/24/2021,75948,77806,78193,74709,1.61M,-1.90%
2/25/2021,76025,76645,77032,75561,1.14M,0.10%
2/26/2021,76025,75329,76645,75096,1.37M,0.00%
3/1/2021,76800,76025,76877,76025,1.16M,1.02%
3/2/2021,76877,77419,78813,75871,1.52M,0.10%
3/3/2021,76180,76103,76955,76025,1.17M,-0.91%
3/4/2021,75329,76335,77032,72077,1.43M,-1.12%
3/5/2021,74632,75174,75251,73548,2.12M,-0.93%
3/8/2021,73703,75096,75096,73548,1.92M,-1.24%
3/9/2021,73548,73548,73548,72077,1.72M,-0.21%
3/10/2021,73935,73548,74167,72774,1.36M,0.53%
3/11/2021,74555,74167,74942,74167,1.29M,0.84%
3/12/2021,74167,74555,74709,73161,1.61M,-0.52%
3/15/2021,74555,74322,75096,73935,1.84M,0.52%
3/16/2021,74090,74322,74322,73626,836.80K,-0.62%
3/17/2021,74013,73935,74167,73548,1.58M,-0.10%
3/18/2021,75484,74477,75484,73935,2.05M,1.99%
3/19/2021,72929,75174,75174,72929,2.04M,-3.38%
3/22/2021,75096,74322,75484,73858,2.43M,2.97%
3/23/2021,74167,75019,75019,73858,1.20M,-1.24%
3/24/2021,73316,73548,74245,72851,1.82M,-1.15%
3/25/2021,73626,73316,74322,73161,1.48M,0.42%
3/26/2021,73471,73548,73935,72542,1.53M,-0.21%
3/29/2021,73780,73703,74167,72387,1.53M,0.42%
3/30/2021,73393,73780,73780,72851,2.23M,-0.52%
3/31/2021,73393,73161,73626,72851,1.21M,0.00%
4/1/2021,75019,73703,75638,73703,3.44M,2.22%
4/2/2021,75716,75484,76258,75019,2.91M,0.93%
4/5/2021,78967,77419,79587,76335,4.58M,4.29%
4/6/2021,78890,78967,79355,77806,2.86M,-0.10%
4/7/2021,78890,78193,78967,77729,1.51M,0.00%
4/8/2021,77419,78890,78890,77032,2.01M,-1.86%
4/9/2021,75484,77032,77032,75484,2.68M,-2.50%
4/12/2021,76567,76258,76800,75406,3.41M,1.43%
4/13/2021,75484,77419,77419,75484,2.13M,-1.41%
4/14/2021,76413,75329,76413,75019,1.71M,1.23%
4/15/2021,75484,77264,77264,74942,2.75M,-1.22%
4/16/2021,74555,75329,76258,74322,1.93M,-1.23%
4/19/2021,76258,75096,76258,74167,1.77M,2.28%
4/20/2021,79742,76722,81290,76258,8.01M,4.57%
4/22/2021,79742,79742,81755,79122,3.80M,0.00%
4/23/2021,80516,79742,80516,77806,2.92M,0.97%
4/26/2021,76335,80516,80516,75793,4.59M,-5.19%
4/27/2021,76645,76335,77109,75638,1.52M,0.41%
4/28/2021,76645,76645,76877,75638,1.82M,0.00%
4/29/2021,77419,76645,77419,75871,2.06M,1.01%
5/4/2021,76722,76645,77109,75871,1.91M,-0.90%
5/5/2021,78348,76722,78967,76722,2.33M,2.12%
5/6/2021,76877,78348,78735,76645,1.48M,-1.88%
5/7/2021,75096,76567,76645,74864,2.92M,-2.32%
5/10/2021,75948,74864,76025,74245,2.14M,1.13%
5/11/2021,75793,76025,76877,75484,1.49M,-0.20%
5/12/2021,75329,75793,75793,75096,1.55M,-0.61%
5/13/2021,74942,75251,75716,74942,2.17M,-0.51%
5/14/2021,75019,75406,76103,74787,1.79M,0.10%
5/17/2021,74322,75174,75329,74167,2.19M,-0.93%
5/18/2021,73238,73780,74322,73161,2.68M,-1.46%
5/19/2021,72851,73238,73238,72619,2.14M,-0.53%
5/20/2021,76645,72851,76645,72851,2.43M,5.21%
5/21/2021,74942,74555,75871,74322,1.86M,-2.22%
5/24/2021,75406,75484,76258,74709,2.32M,0.62%
5/25/2021,77264,75406,77419,75406,4.87M,2.46%
5/26/2021,77729,77342,78813,77187,3.01M,0.60%
5/27/2021,76413,77729,77729,75871,1.86M,-1.69%
5/28/2021,77109,76645,78271,75561,2.80M,0.91%
5/31/2021,76335,78193,78193,76103,3.34M,-1.00%
6/1/2021,80284,76955,80671,76413,5.78M,5.17%
6/2/2021,82064,80516,83225,80284,5.45M,2.22%
6/3/2021,82606,82142,83613,82064,3.58M,0.66%
6/4/2021,81213,82451,82451,80593,3.07M,-1.69%
6/7/2021,79742,80748,81213,78348,3.79M,-1.81%
6/8/2021,77419,79742,80516,77419,3.00M,-2.91%
6/9/2021,78967,77419,78967,76800,3.05M,2.00%
6/10/2021,78813,78967,79664,77419,2.89M,-0.20%
6/11/2021,79587,78271,80129,77806,2.61M,0.98%
6/14/2021,78967,79045,80051,78425,1.86M,-0.78%
6/15/2021,79587,79045,79742,78193,1.81M,0.79%
6/16/2021,80516,79355,82064,79355,3.70M,1.17%
6/17/2021,80671,80516,81290,78967,1.99M,0.19%
6/18/2021,84000,80903,84387,80748,4.13M,4.13%
6/21/2021,82529,83613,83767,82064,2.69M,-1.75%
6/22/2021,83303,82916,84000,82451,1.89M,0.94%
6/23/2021,84929,83613,85935,82838,2.87M,1.95%
6/24/2021,85703,85161,85780,83458,1.46M,0.91%
6/25/2021,87174,85703,87329,84309,2.15M,1.72%
6/28/2021,87174,87174,87484,86013,1.95M,0.00%
6/29/2021,88258,86709,88258,86322,2.36M,1.24%
6/30/2021,90116,88258,90735,88258,3.53M,2.11%
7/1/2021,90116,90348,90425,89032,2.34M,0.00%
7/2/2021,88954,90116,90271,88258,2.20M,-1.29%
7/5/2021,87948,88180,88180,85858,2.61M,-1.13%
7/6/2021,86709,87096,89032,86709,2.13M,-1.41%
7/7/2021,87793,86709,87793,82064,3.42M,1.25%
7/8/2021,85935,86090,87484,84387,1.77M,-2.12%
7/9/2021,85006,85161,86013,82684,3.75M,-1.08%
7/12/2021,82916,84774,84774,79819,3.17M,-2.46%
7/13/2021,80051,82761,82761,79045,2.38M,-3.46%
7/14/2021,78813,80051,80129,77419,2.87M,-1.55%
7/15/2021,79355,77574,80903,77574,2.96M,0.69%
7/16/2021,79355,79355,80051,78193,1.87M,0.00%
7/19/2021,75096,77419,77574,74245,3.24M,-5.37%
7/20/2021,77574,75716,78193,72387,3.04M,3.30%
7/21/2021,76645,77032,77806,76103,1.87M,-1.20%
7/22/2021,77651,76567,77961,75871,1.86M,1.31%
7/23/2021,75096,76877,77264,75096,2.17M,-3.29%
7/26/2021,74322,74709,75484,74090,1.61M,-1.03%
7/27/2021,73548,75484,75561,73548,3.39M,-1.04%
7/28/2021,75096,73626,75096,73626,1.90M,2.10%
7/29/2021,75793,75406,75793,75096,1.52M,0.93%
7/30/2021,75871,75329,76490,75251,1.73M,0.10%
8/2/2021,75096,75096,76413,74632,1.64M,-1.02%
8/3/2021,76490,75174,76490,75096,1.62M,1.86%
8/4/2021,76258,76800,76877,75948,1.48M,-0.30%
8/5/2021,76955,75871,77032,75793,1.44M,0.91%
8/6/2021,75948,77264,77264,75948,1.42M,-1.31%
8/9/2021,76103,75948,76567,75638,1.57M,0.20%
8/10/2021,76645,76645,76800,76258,1.99M,0.71%
8/11/2021,77806,76877,78735,76722,2.18M,1.51%
8/12/2021,77342,77806,78038,77032,1.26M,-0.60%
8/13/2021,77109,77342,77342,76103,1.70M,-0.30%
8/16/2021,77884,77109,77884,76645,2.54M,1.01%
8/17/2021,78193,79355,79742,78193,2.15M,0.40%
8/18/2021,78193,78193,79355,77187,2.36M,0.00%
8/19/2021,79587,77961,79742,77264,3.29M,1.78%
8/20/2021,77496,78348,78890,76955,2.29M,-2.63%
8/23/2021,75329,76645,77419,74787,2.73M,-2.80%
8/24/2021,75096,76800,76800,74709,1.36M,-0.31%
8/25/2021,75484,75096,76645,74942,1.36M,0.52%
8/26/2021,74942,75716,76645,74942,1.37M,-0.72%
8/27/2021,75716,74322,76258,74322,1.41M,1.03%
8/30/2021,76877,76180,76955,75716,1.56M,1.53%
8/31/2021,76955,77032,77342,76103,953.81K,0.10%
9/1/2021,76955,76955,77342,74322,1.16M,0.00%
9/6/2021,77419,76955,77496,76955,1.15M,0.60%
9/7/2021,77419,77342,78038,77264,1.33M,0.00%
9/8/2021,77187,77419,77496,74942,1.10M,-0.30%
9/9/2021,76877,77187,77496,76335,1.04M,-0.40%
9/10/2021,76800,77264,77264,76335,1.09M,-0.10%
9/13/2021,75948,76490,76645,75948,1.33M,-1.11%
9/14/2021,76103,75948,76258,75096,1.57M,0.20%
9/15/2021,75174,76103,76103,75174,1.02M,-1.22%
9/16/2021,75948,76567,76567,75484,727.83K,1.03%
9/17/2021,75251,75484,76180,75251,1.28M,-0.92%
9/20/2021,77109,75329,78193,75329,1.63M,2.47%
9/21/2021,75871,77032,77264,75871,1.10M,-1.61%
9/22/2021,77032,76180,77032,75871,462.93K,1.53%
9/23/2021,77032,77109,77729,76258,862.58K,0.00%
9/24/2021,77032,77032,77264,76877,580.20K,0.00%
9/27/2021,75871,77032,77187,75871,593.98K,-1.51%
9/28/2021,76800,75716,76877,75484,618.22K,1.22%
9/29/2021,76258,77032,77032,75484,720.94K,-0.71%
9/30/2021,75251,76258,76335,75174,1.53M,-1.32%
10/1/2021,74245,75329,76025,74167,2.06M,-1.34%
10/4/2021,73238,74322,74709,73084,1.17M,-1.36%
10/5/2021,74013,73626,74400,73626,1.24M,1.06%
10/6/2021,74013,74013,74013,73393,881.97K,0.00%
10/7/2021,74942,74013,74942,73548,1.02M,1.26%
10/8/2021,75096,74787,75096,74013,889.37K,0.21%
10/11/2021,75484,75096,76180,74942,1.40M,0.52%
10/12/2021,75096,76103,76103,75096,971.16K,-0.51%
10/13/2021,75096,75793,75871,75096,1.82M,0.00%
10/14/2021,74864,75096,75251,74245,2.28M,-0.31%
10/15/2021,74709,74942,75329,74709,933.39K,-0.21%
10/18/2021,74322,74555,75096,73548,1.59M,-0.52%
10/19/2021,74632,74400,74709,73703,1.07M,0.42%
10/20/2021,73548,74632,74864,72774,1.99M,-1.45%
10/21/2021,72774,73858,74322,72774,1.56M,-1.05%
10/22/2021,73006,73548,73548,72774,306.24K,0.32%
10/25/2021,72851,74245,74245,72851,1.02M,-0.21%
10/26/2021,72774,72851,73238,72464,806.43K,-0.11%
10/27/2021,74400,73238,74709,73006,1.82M,2.23%
10/28/2021,75793,74787,75793,74400,2.26M,1.87%
10/29/2021,75871,75329,76180,75019,1.61M,0.10%
11/1/2021,75096,75948,76025,75096,1.35M,-1.02%
11/2/2021,75793,75406,75871,75329,1.03M,0.93%
11/3/2021,76413,75638,76490,75329,2.34M,0.82%
11/4/2021,76180,76413,76490,75251,1.26M,-0.30%
11/5/2021,75484,75484,76645,75096,1.44M,-0.91%
11/8/2021,76025,75948,76180,75484,1.51M,0.72%
11/9/2021,75174,75871,76335,75096,1.76M,-1.12%
11/10/2021,75561,75174,76025,74942,1.09M,0.51%
11/11/2021,76103,75716,76877,75096,1.42M,0.72%
11/12/2021,76025,76103,76103,75484,784.49K,-0.10%
11/15/2021,75638,76103,76645,75251,978.31K,-0.51%
11/16/2021,75251,75638,76258,75096,901.24K,-0.51%
11/17/2021,75871,75251,75948,75251,1.01M,0.82%
11/18/2021,75096,76103,76103,75096,905.58K,-1.02%
11/19/2021,75174,75251,75793,75174,526.99K,0.10%
11/22/2021,76490,75329,76567,75174,1.30M,1.75%
11/23/2021,76722,76645,76722,76025,700.78K,0.30%
11/24/2021,81135,76800,81755,76800,2.40M,5.75%
11/25/2021,82916,81290,83613,80980,1.88M,2.20%
11/26/2021,81290,82606,83767,80516,1.12M,-1.96%
11/29/2021,78271,79974,81213,78193,1.09M,-3.71%
11/30/2021,76567,80516,80516,76567,1.71M,-2.18%
12/1/2021,76645,76955,78580,76103,703.71K,0.10%
12/2/2021,76722,77651,78038,76490,1.01M,0.10%
12/3/2021,75871,76800,78038,75484,1.02M,-1.11%
12/6/2021,73858,75871,77419,73858,1.29M,-2.65%
12/7/2021,76025,74400,76955,74400,1.05M,2.93%
12/8/2021,76413,75871,76955,75871,647.57K,0.51%
12/9/2021,76800,75406,76955,75329,1.03M,0.51%
12/10/2021,77419,78193,79587,77342,2.40M,0.81%
12/13/2021,77109,78967,78967,76800,1.32M,-0.40%
12/14/2021,76877,77109,77806,76722,1.10M,-0.30%
12/15/2021,77342,77032,77961,76645,934.42K,0.60%
12/16/2021,76722,78038,78038,75948,1.34M,-0.80%
12/17/2021,74709,77419,77419,74709,4.43M,-2.62%
12/20/2021,77032,76258,77032,75948,940.28K,3.11%
12/21/2021,76567,76645,77264,76258,987.75K,-0.60%
12/22/2021,76900,77000,77800,76600,1.92M,0.43%
12/23/2021,76500,77500,78900,76500,1.49M,-0.52%
12/24/2021,78500,76800,78500,76800,849.40K,2.61%
12/27/2021,79800,78900,80300,77900,934.10K,1.66%
12/28/2021,80000,80000,81000,78000,1.17M,0.25%
12/29/2021,79500,79500,79800,79100,440.00K,-0.63%
12/30/2021,78400,79800,79900,77700,920.30K,-1.38%
12/31/2021,78800,79000,79200,78400,422.00K,0.51%
1/4/2022,79000,79000,79400,78000,1.13M,0.25%
1/5/2022,78000,79000,80400,78000,1.60M,-1.27%
1/6/2022,79100,78600,79900,77900,1.22M,1.41%
1/7/2022,79800,79600,79900,78200,966.20K,0.88%
1/10/2022,79500,79700,79900,78500,1.10M,-0.38%
1/11/2022,79400,80000,80000,78500,952.70K,-0.13%
1/12/2022,80000,79400,80000,78000,1.80M,0.76%
1/13/2022,81900,80500,84400,80200,2.53M,2.38%
1/14/2022,83400,81900,83400,81000,1.52M,1.83%
1/17/2022,86200,83000,88000,82300,2.63M,3.36%
1/18/2022,87600,85500,87600,84000,1.70M,1.62%
1/19/2022,86800,87500,87500,85000,914.80K,-0.91%
1/20/2022,87100,85200,87500,83100,2.79M,0.35%
1/21/2022,89200,86900,90000,86100,2.50M,2.41%
1/24/2022,93000,89400,93500,88200,2.73M,4.26%
1/25/2022,95800,92500,96000,89000,2.40M,3.01%
1/26/2022,94500,95800,95800,92600,2.52M,-1.36%
1/27/2022,91000,93000,94500,90400,1.73M,-3.70%
1/28/2022,89000,91000,92000,89000,2.06M,-2.20%
2/7/2022,92400,90600,92900,89500,1.62M,3.82%
2/8/2022,92000,92400,92400,90100,1.15M,-0.43%
2/9/2022,90800,91200,91900,90300,1.58M,-1.30%
2/10/2022,91300,91100,93400,91000,1.83M,0.55%
2/11/2022,90000,91300,91600,90000,1.16M,-1.42%
2/14/2022,86000,88100,88800,86000,3.63M,-4.44%
2/15/2022,87000,86000,88300,83800,2.45M,1.16%
2/16/2022,87000,87500,87900,86400,1.29M,0.00%
2/17/2022,87500,87000,87700,86800,1.43M,0.57%
2/18/2022,87200,86400,87500,86400,1.07M,-0.34%
2/21/2022,87400,86600,87600,86600,1.02M,0.23%
2/22/2022,86800,87000,87000,85000,1.54M,-0.69%
2/23/2022,86900,87000,87000,85800,986.30K,0.12%
2/24/2022,85300,86700,86800,85000,2.08M,-1.84%
2/25/2022,85100,85300,85900,85000,1.62M,-0.23%
2/28/2022,84500,85100,85100,84400,1.32M,-0.71%
3/1/2022,85000,84500,85400,84100,1.30M,0.59%
3/2/2022,85000,85600,85600,84200,1.66M,0.00%
3/3/2022,85500,85000,85500,84700,1.05M,0.59%
3/4/2022,84900,85200,85500,84800,1.06M,-0.70%
3/7/2022,84900,84300,84900,83900,1.00M,0.00%
3/8/2022,81500,83800,84500,81500,2.94M,-4.00%
3/9/2022,83000,81800,83100,81700,1.33M,1.84%
3/10/2022,83500,83000,83700,82900,1.15M,0.60%
3/11/2022,83800,83700,83900,83000,876.10K,0.36%
3/14/2022,84200,83300,84200,83200,1.44M,0.48%
3/15/2022,81100,84000,84100,81000,2.39M,-3.68%
3/16/2022,82500,81300,83200,81300,1.00M,1.73%
3/17/2022,83000,83000,83500,82700,1.22M,0.61%
3/18/2022,84200,83100,85200,82900,1.41M,1.45%
3/21/2022,84900,84200,85500,84000,933.90K,0.83%
3/22/2022,84900,84900,85500,84900,775.10K,0.00%
3/23/2022,84900,84900,85600,84900,966.60K,0.00%
3/24/2022,83500,84900,84900,83500,570.20K,-1.65%
3/25/2022,82500,84000,84000,82000,1.14M,-1.20%
3/28/2022,82400,83000,83000,82000,725.40K,-0.12%
3/29/2022,81900,82400,83000,81600,1.02M,-0.61%
3/30/2022,82000,81800,83500,81500,913.90K,0.12%
3/31/2022,82100,82000,82600,82000,492.40K,0.12%
4/1/2022,82800,82100,83600,81100,900.30K,0.85%
4/4/2022,82600,83200,84100,82600,712.00K,-0.24%
4/5/2022,70279,70110,70449,69941,621.32K,-14.92%
4/6/2022,71634,70195,71973,69179,2.37M,1.93%
4/7/2022,70279,71888,72142,70279,1.10M,-1.89%
4/8/2022,70279,71041,71041,70195,930.86K,0.00%
4/12/2022,69771,70279,70449,69094,993.58K,-0.72%
4/13/2022,69771,70279,70364,69433,1.00M,0.00%
4/14/2022,68586,69771,70195,68586,1.36M,-1.70%
4/15/2022,67909,68755,69009,67909,1.06M,-0.99%
4/18/2022,65792,67739,67909,65707,1.46M,-3.12%
4/19/2022,65792,65876,66469,65707,1.19M,0.00%
4/20/2022,66384,66046,66808,65792,1.07M,0.90%
4/21/2022,66384,66384,67062,66215,2.57M,0.00%
4/22/2022,69602,66977,69941,66977,3.28M,4.85%
4/25/2022,69263,69602,70279,65199,2.93M,-0.49%
4/26/2022,68163,66892,68163,66892,2.26M,-1.59%
4/27/2022,69009,67655,69433,66215,1.69M,1.24%
4/28/2022,69009,69009,69094,67316,666.20K,0.00%
4/29/2022,68501,68925,69687,67739,1.49M,-0.74%
5/4/2022,67655,68501,68586,66892,1.05M,-1.24%
5/5/2022,68586,68163,69009,67401,1.20M,1.38%
5/6/2022,67231,67485,68755,67231,916.34K,-1.98%
5/9/2022,65961,66723,68078,65876,1.98M,-1.89%
5/10/2022,67739,65284,67739,65284,1.09M,2.70%
5/11/2022,67739,67739,67993,66892,1.10M,0.00%
5/12/2022,65199,66892,67655,65199,1.15M,-3.75%
5/13/2022,61812,65199,66046,61812,2.32M,-5.19%
5/16/2022,62828,63929,64691,62659,1.84M,1.64%
5/17/2022,64352,62828,65199,61897,2.67M,2.43%
5/18/2022,63844,65199,65199,63506,1.04M,-0.79%
5/19/2022,64352,63506,64945,63336,680.02K,0.80%
5/20/2022,63760,63590,64776,63506,781.59K,-0.92%
5/23/2022,62997,64014,64014,62320,745.92K,-1.20%
5/24/2022,64014,63421,64098,62913,1.06M,1.61%
5/25/2022,65199,64352,65199,63336,964.88K,1.85%
5/26/2022,64945,65199,65284,64352,1.16M,-0.39%
5/27/2022,65538,64945,65538,64606,1.05M,0.91%
5/30/2022,66046,65538,68586,64691,1.57M,0.78%
5/31/2022,66808,66808,66808,66046,571.25K,1.15%
6/1/2022,68163,66892,68163,66892,943.38K,2.03%
6/2/2022,66892,68417,68417,66892,757.49K,-1.86%
6/3/2022,65622,66384,67316,64691,623.33K,-1.90%
6/6/2022,67485,65622,67739,63590,1.04M,2.84%
6/7/2022,68586,66892,69433,66130,1.10M,1.63%
6/8/2022,67062,68586,68586,66723,1.38M,-2.22%
6/9/2022,65876,66892,67655,65792,1.26M,-1.77%
6/10/2022,65792,65876,66892,65538,461.65K,-0.13%
6/13/2022,64691,65199,65199,62743,1.31M,-1.67%
6/14/2022,65199,63929,66130,62659,1.26M,0.79%
6/15/2022,64776,65538,66300,63760,1.47M,-0.65%
6/16/2022,66977,64945,67739,64776,1.43M,3.40%
6/17/2022,64437,65199,66300,64437,1.24M,-3.79%
6/20/2022,64352,67316,67316,63760,1.29M,-0.13%
6/21/2022,65792,64352,65792,63675,1.11M,2.24%
6/22/2022,64352,65961,66046,63506,1.26M,-2.19%
6/23/2022,64268,63590,64945,63421,697.03K,-0.13%
6/24/2022,63506,64522,64606,63167,766.00K,-1.19%
6/27/2022,63421,63929,64352,63336,1.02M,-0.13%
6/28/2022,64606,63506,65199,63336,1.29M,1.87%
6/29/2022,63929,64183,64268,63760,1.00M,-1.05%
6/30/2022,63336,63929,64352,63336,801.19K,-0.93%
7/1/2022,62659,63082,63506,61727,1.63M,-1.07%
7/4/2022,62743,63421,63675,62574,881.26K,0.14%
7/5/2022,62659,63421,63421,62320,1.26M,-0.13%
7/6/2022,61643,62405,62574,58340,1.83M,-1.62%
7/7/2022,63929,61558,63929,60711,1.49M,3.71%
7/8/2022,62659,63421,63506,62574,898.74K,-1.99%
7/11/2022,60965,62066,62235,60965,780.41K,-2.70%
7/12/2022,60881,61050,61473,60711,958.38K,-0.14%
7/13/2022,60796,60796,62151,60457,1.63M,-0.14%
7/14/2022,61304,60796,61643,60627,389.02K,0.84%
7/15/2022,61219,61050,62235,61050,705.65K,-0.14%
7/18/2022,60965,61389,61727,60965,462.24K,-0.41%
7/19/2022,60373,60965,61050,60203,959.09K,-0.97%
7/20/2022,61389,60627,61389,60627,643.53K,1.68%
7/21/2022,61389,61389,61727,61050,1.38M,0.00%
7/22/2022,61389,61050,61558,60965,1.19M,0.00%
7/25/2022,61727,61304,61981,60965,1.14M,0.55%
7/26/2022,62574,61981,62997,61981,1.32M,1.37%
7/27/2022,63506,62659,63506,62405,1.49M,1.49%
7/28/2022,63760,63844,64014,63336,1.38M,0.40%
7/29/2022,63251,63844,63929,63251,1.39M,-0.80%
8/1/2022,65199,63251,65199,62997,1.86M,3.08%
8/2/2022,66808,65199,67062,64352,2.10M,2.47%
8/3/2022,67316,66300,67316,66046,1.19M,0.76%
8/4/2022,69856,67316,69856,67231,2.67M,3.77%
8/5/2022,69433,69433,69771,68671,1.65M,-0.61%
